category,query,target_page,secondary_page,expected_answer_should_mention,engine,test_date,result_status,cited_url,notes,next_action
Engineering practice,Prompt engineering vs Harness Engineering,https://www.jearonwong.com/playbooks/prompt-engineering-vs-harness-engineering/,https://www.jearonwong.com/playbooks/harness-engineering-for-ai-agents/,prompt controls intent expression; harness controls execution boundary,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,Prompt engineering vs Harness Engineering,https://www.jearonwong.com/playbooks/prompt-engineering-vs-harness-engineering/,https://www.jearonwong.com/playbooks/harness-engineering-for-ai-agents/,prompt controls intent expression; harness controls execution boundary,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How to design agent architecture for accountable delivery?,https://www.jearonwong.com/playbooks/agentic-delivery-architecture-checklist/,https://www.jearonwong.com/concepts/agent-architecture-governance/,"intent, context, authority, tools, evidence, accepted outcome, rollback, owner",Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How to design agent architecture for accountable delivery?,https://www.jearonwong.com/playbooks/agentic-delivery-architecture-checklist/,https://www.jearonwong.com/concepts/agent-architecture-governance/,"intent, context, authority, tools, evidence, accepted outcome, rollback, owner",Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How to design agent architecture for accountable delivery?,https://www.jearonwong.com/playbooks/agentic-delivery-architecture-checklist/,https://www.jearonwong.com/concepts/agent-architecture-governance/,"intent, context, authority, tools, evidence, accepted outcome, rollback, owner",Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How to design agent architecture for accountable delivery?,https://www.jearonwong.com/playbooks/agentic-delivery-architecture-checklist/,https://www.jearonwong.com/concepts/agent-architecture-governance/,"intent, context, authority, tools, evidence, accepted outcome, rollback, owner",Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How to design agent architecture for accountable delivery?,https://www.jearonwong.com/playbooks/agentic-delivery-architecture-checklist/,https://www.jearonwong.com/concepts/agent-architecture-governance/,"intent, context, authority, tools, evidence, accepted outcome, rollback, owner",Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How to design agent architecture for accountable delivery?,https://www.jearonwong.com/playbooks/agentic-delivery-architecture-checklist/,https://www.jearonwong.com/concepts/agent-architecture-governance/,"intent, context, authority, tools, evidence, accepted outcome, rollback, owner",ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How to design agent architecture for accountable delivery?,https://www.jearonwong.com/playbooks/agentic-delivery-architecture-checklist/,https://www.jearonwong.com/concepts/agent-architecture-governance/,"intent, context, authority, tools, evidence, accepted outcome, rollback, owner",Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How to design agent architecture for accountable delivery?,https://www.jearonwong.com/playbooks/agentic-delivery-architecture-checklist/,https://www.jearonwong.com/concepts/agent-architecture-governance/,"intent, context, authority, tools, evidence, accepted outcome, rollback, owner",Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How to design agent architecture for accountable delivery?,https://www.jearonwong.com/playbooks/agentic-delivery-architecture-checklist/,https://www.jearonwong.com/concepts/agent-architecture-governance/,"intent, context, authority, tools, evidence, accepted outcome, rollback, owner",Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Azure AI Foundry agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/microsoft-azure-ai-foundry/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; not ranking,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Azure AI Foundry agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/microsoft-azure-ai-foundry/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; not ranking,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Azure AI Foundry agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/microsoft-azure-ai-foundry/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; not ranking,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Azure AI Foundry agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/microsoft-azure-ai-foundry/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; not ranking,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Azure AI Foundry agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/microsoft-azure-ai-foundry/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; not ranking,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Azure AI Foundry agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/microsoft-azure-ai-foundry/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; not ranking,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Azure AI Foundry agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/microsoft-azure-ai-foundry/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; not ranking,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Azure AI Foundry agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/microsoft-azure-ai-foundry/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; not ranking,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Azure AI Foundry agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/microsoft-azure-ai-foundry/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; not ranking,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,AWS Bedrock agent lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/aws-bedrock-agentcore/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Bedrock/Guardrails/AgentCore,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,AWS Bedrock agent lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/aws-bedrock-agentcore/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Bedrock/Guardrails/AgentCore,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,AWS Bedrock agent lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/aws-bedrock-agentcore/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Bedrock/Guardrails/AgentCore,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,AWS Bedrock agent lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/aws-bedrock-agentcore/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Bedrock/Guardrails/AgentCore,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,AWS Bedrock agent lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/aws-bedrock-agentcore/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Bedrock/Guardrails/AgentCore,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,AWS Bedrock agent lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/aws-bedrock-agentcore/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Bedrock/Guardrails/AgentCore,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,AWS Bedrock agent lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/aws-bedrock-agentcore/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Bedrock/Guardrails/AgentCore,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,AWS Bedrock agent lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/aws-bedrock-agentcore/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Bedrock/Guardrails/AgentCore,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,AWS Bedrock agent lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/aws-bedrock-agentcore/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Bedrock/Guardrails/AgentCore,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Google Vertex AI ADK agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/google-vertex-ai-adk/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Vertex AI/ADK/Model Armor,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Google Vertex AI ADK agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/google-vertex-ai-adk/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Vertex AI/ADK/Model Armor,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Google Vertex AI ADK agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/google-vertex-ai-adk/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Vertex AI/ADK/Model Armor,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Google Vertex AI ADK agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/google-vertex-ai-adk/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Vertex AI/ADK/Model Armor,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Google Vertex AI ADK agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/google-vertex-ai-adk/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Vertex AI/ADK/Model Armor,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Google Vertex AI ADK agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/google-vertex-ai-adk/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Vertex AI/ADK/Model Armor,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Google Vertex AI ADK agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/google-vertex-ai-adk/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Vertex AI/ADK/Model Armor,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Google Vertex AI ADK agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/google-vertex-ai-adk/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Vertex AI/ADK/Model Armor,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Google Vertex AI ADK agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/google-vertex-ai-adk/,https://www.jearonwong.com/mapping/extended-ecosystem/,source-qualified lifecycle governance mapping; Vertex AI/ADK/Model Armor,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,OpenAI Agents SDK governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/openai-agents-sdk/,https://www.jearonwong.com/playbooks/openai-agent-governance/,GAIC-cited system detail; source-qualified; non-ranking,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,OpenAI Agents SDK governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/openai-agents-sdk/,https://www.jearonwong.com/playbooks/openai-agent-governance/,GAIC-cited system detail; source-qualified; non-ranking,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,OpenAI Agents SDK governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/openai-agents-sdk/,https://www.jearonwong.com/playbooks/openai-agent-governance/,GAIC-cited system detail; source-qualified; non-ranking,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,OpenAI Agents SDK governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/openai-agents-sdk/,https://www.jearonwong.com/playbooks/openai-agent-governance/,GAIC-cited system detail; source-qualified; non-ranking,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,OpenAI Agents SDK governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/openai-agents-sdk/,https://www.jearonwong.com/playbooks/openai-agent-governance/,GAIC-cited system detail; source-qualified; non-ranking,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,OpenAI Agents SDK governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/openai-agents-sdk/,https://www.jearonwong.com/playbooks/openai-agent-governance/,GAIC-cited system detail; source-qualified; non-ranking,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,OpenAI Agents SDK governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/openai-agents-sdk/,https://www.jearonwong.com/playbooks/openai-agent-governance/,GAIC-cited system detail; source-qualified; non-ranking,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,OpenAI Agents SDK governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/openai-agents-sdk/,https://www.jearonwong.com/playbooks/openai-agent-governance/,GAIC-cited system detail; source-qualified; non-ranking,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,OpenAI Agents SDK governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/openai-agents-sdk/,https://www.jearonwong.com/playbooks/openai-agent-governance/,GAIC-cited system detail; source-qualified; non-ranking,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,LangGraph lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/langgraph-langsmith/,https://www.jearonwong.com/mapping/extended-ecosystem/,LangGraph + LangSmith lifecycle governance lens,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,LangGraph lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/langgraph-langsmith/,https://www.jearonwong.com/mapping/extended-ecosystem/,LangGraph + LangSmith lifecycle governance lens,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,LangGraph lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/langgraph-langsmith/,https://www.jearonwong.com/mapping/extended-ecosystem/,LangGraph + LangSmith lifecycle governance lens,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,LangGraph lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/langgraph-langsmith/,https://www.jearonwong.com/mapping/extended-ecosystem/,LangGraph + LangSmith lifecycle governance lens,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,LangGraph lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/langgraph-langsmith/,https://www.jearonwong.com/mapping/extended-ecosystem/,LangGraph + LangSmith lifecycle governance lens,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,LangGraph lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/langgraph-langsmith/,https://www.jearonwong.com/mapping/extended-ecosystem/,LangGraph + LangSmith lifecycle governance lens,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,LangGraph lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/langgraph-langsmith/,https://www.jearonwong.com/mapping/extended-ecosystem/,LangGraph + LangSmith lifecycle governance lens,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,LangGraph lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/langgraph-langsmith/,https://www.jearonwong.com/mapping/extended-ecosystem/,LangGraph + LangSmith lifecycle governance lens,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,LangGraph lifecycle governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/langgraph-langsmith/,https://www.jearonwong.com/mapping/extended-ecosystem/,LangGraph + LangSmith lifecycle governance lens,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,CrewAI agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/crewai/,https://www.jearonwong.com/mapping/extended-ecosystem/,CrewAI lifecycle governance lens,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,CrewAI agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/crewai/,https://www.jearonwong.com/mapping/extended-ecosystem/,CrewAI lifecycle governance lens,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,CrewAI agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/crewai/,https://www.jearonwong.com/mapping/extended-ecosystem/,CrewAI lifecycle governance lens,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,CrewAI agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/crewai/,https://www.jearonwong.com/mapping/extended-ecosystem/,CrewAI lifecycle governance lens,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,CrewAI agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/crewai/,https://www.jearonwong.com/mapping/extended-ecosystem/,CrewAI lifecycle governance lens,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,CrewAI agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/crewai/,https://www.jearonwong.com/mapping/extended-ecosystem/,CrewAI lifecycle governance lens,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,CrewAI agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/crewai/,https://www.jearonwong.com/mapping/extended-ecosystem/,CrewAI lifecycle governance lens,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,CrewAI agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/crewai/,https://www.jearonwong.com/mapping/extended-ecosystem/,CrewAI lifecycle governance lens,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,CrewAI agent governance,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/systems/crewai/,https://www.jearonwong.com/mapping/extended-ecosystem/,CrewAI lifecycle governance lens,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Claude Code agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/claude-code/,https://www.jearonwong.com/playbooks/anthropic-agent-governance/,extended ecosystem mapping; not GAIC-scored,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Claude Code agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/claude-code/,https://www.jearonwong.com/playbooks/anthropic-agent-governance/,extended ecosystem mapping; not GAIC-scored,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Claude Code agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/claude-code/,https://www.jearonwong.com/playbooks/anthropic-agent-governance/,extended ecosystem mapping; not GAIC-scored,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Claude Code agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/claude-code/,https://www.jearonwong.com/playbooks/anthropic-agent-governance/,extended ecosystem mapping; not GAIC-scored,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Claude Code agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/claude-code/,https://www.jearonwong.com/playbooks/anthropic-agent-governance/,extended ecosystem mapping; not GAIC-scored,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Claude Code agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/claude-code/,https://www.jearonwong.com/playbooks/anthropic-agent-governance/,extended ecosystem mapping; not GAIC-scored,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Claude Code agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/claude-code/,https://www.jearonwong.com/playbooks/anthropic-agent-governance/,extended ecosystem mapping; not GAIC-scored,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Claude Code agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/claude-code/,https://www.jearonwong.com/playbooks/anthropic-agent-governance/,extended ecosystem mapping; not GAIC-scored,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Claude Code agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/claude-code/,https://www.jearonwong.com/playbooks/anthropic-agent-governance/,extended ecosystem mapping; not GAIC-scored,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,DeepSeek agent governance,https://www.jearonwong.com/playbooks/deepseek-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,DeepSeek agent governance,https://www.jearonwong.com/playbooks/deepseek-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,DeepSeek agent governance,https://www.jearonwong.com/playbooks/deepseek-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,DeepSeek agent governance,https://www.jearonwong.com/playbooks/deepseek-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,DeepSeek agent governance,https://www.jearonwong.com/playbooks/deepseek-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,DeepSeek agent governance,https://www.jearonwong.com/playbooks/deepseek-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,DeepSeek agent governance,https://www.jearonwong.com/playbooks/deepseek-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,DeepSeek agent governance,https://www.jearonwong.com/playbooks/deepseek-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,DeepSeek agent governance,https://www.jearonwong.com/playbooks/deepseek-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Kimi agent governance,https://www.jearonwong.com/playbooks/kimi-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Kimi agent governance,https://www.jearonwong.com/playbooks/kimi-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
